prolificid,subject_id,age,gender,label,trialnum,status,outcome,getsout,bloc,img1,img2,buttonchoice,rtchoice,rt,response,key_press,time_elapsed,internal_node_id,trial_type,trial_index,stimulus,responses,playerout,playeroutnumber,rated,date,time,datefinish,timefinish,,
5bf31a726e930b00019a5d49,4381051,20,M,scaleresp,12,2,1,2,3,1,20,,,,,,645079,0.0-244.0,html-slider-response,244,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 37 for the outcome ? </p>""",,1,Player 20,Player 37,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5e934f283f920e68ab49276d,3455601,20,M,scaleresp,12,2,1,2,3,4,18,1,1823,2279.225,35,,674769,0.0-239.0,html-slider-response,239,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 02 for the outcome ? </p>""",,1,Player 53,Player 02,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5ec67dab01c3da05a5a13529,9517828,23,F,scaleresp,17,1,1,1,1,6,10,0,1053,4274.635,75,,547117,0.0-107.0,html-slider-response,107,"<p style=font-size:16px; text-align:center;""> &nbsp &nbsp &nbsp How responsible are YOU for the outcome ?  &nbsp &nbsp </p>""",,2,You,You,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5bdf427934ef6c0001f18d58,8037369,29,F,scaleresp,11,1,1,2,1,10,13,0,595,2213.52,96,,334536,0.0-102.0,html-slider-response,102,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 16 for the outcome ? </p>""",,1,Player 70,Player 16,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5eaaf821f43b4407d0793649,4552427,20,M,scaleresp,19,1,1,2,2,13,20,1,1010,1634.76,75,,435887,0.0-133.0,html-slider-response,133,"<p style=font-size:16px; text-align:center;""> &nbsp &nbsp &nbsp How responsible are YOU for the outcome ?  &nbsp &nbsp </p>""",,2,You,Player 04,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5d0d74c82968b400195c6b48,7876694,26,M,scaleresp,1,1,1,1,1,9,10,1,1823,1812.6,68,,245310,0.0-67.0,html-slider-response,67,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 18 for the outcome ? </p>""",,0,Player 18,Player 18,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5cfaddd350a81200012d1d90,3570230,22,F,scaleresp,17,1,1,1,2,1,3,1,1095,1625.875,55,,431635,0.0-113.0,html-slider-response,113,"<p style=font-size:16px; text-align:center;""> &nbsp &nbsp &nbsp How responsible are YOU for the outcome ?  &nbsp &nbsp </p>""",,2,You,You,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5c1bab0a70d93a00011ed9f0,2111026,24,F,scaleresp,15,1,2,2,2,13,18,1,953,1649.85,40,,582375,0.0-178.0,html-slider-response,178,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 06 for the outcome ? </p>""",,1,Player 41,Player 06,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5ea975f4e3583b067234eb7f,2172950,18,M,scaleresp,40,2,2,2,2,14,18,,,,,,429043,0.0-158.0,html-slider-response,158,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 58 for the outcome ? </p>""",,4,Player 01,Player 58,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5d25a0673fdfbe00013006b8,8604783,31,m,scaleresp,7,1,2,2,1,7,19,1,661,1589.825,77,,522684,0.0-107.0,html-slider-response,107,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 63 for the outcome ? </p>""",,0,Player 07,Player 63,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5e3e5424c8afcf0c0cd0a9ac,3246805,23,F,scaleresp,27,1,1,2,1,2,4,0,721,2916.09,27,,723356,0.0-62.0,html-slider-response,62,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 56 for the outcome ? </p>""",,3,Player 40,Player 56,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5a05b4e5728b1b0001ad8eee,3827758,22,M,scaleresp,35,1,1,2,2,14,17,0,1235,3060.765,80,,494168,0.0-118.0,html-slider-response,118,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 34 for the outcome ? </p>""",,4,Player 16,Player 34,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5e45b7ada68f6b09f68b20e8,8018766,20,M,scaleresp,6,2,2,1,2,1,11,0,671,1873.385,41,,415406,0.0-113.0,html-slider-response,113,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 45 for the outcome ? </p>""",,0,Player 45,Player 45,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5e154a48820526b5b79ff363,1740499,22,M,scaleresp,26,2,1,1,1,9,10,0,1616,6234.345,27,,319653,0.0-12.0,html-slider-response,12,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 06 for the outcome ? </p>""",,3,Player 06,Player 06,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5ec9952d8ec8f80e0dd3c7c6,6907260,23,F,scaleresp,34,2,1,1,1,6,15,1,1394,6988.025,62,,448299,0.0-32.0,html-slider-response,32,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 35 for the outcome ? </p>""",,4,Player 35,Player 35,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5c8007ff4600c30001eb37e1,6763862,21,M,scaleresp,22,2,2,1,2,7,20,0,875,1561,70,,501798,0.0-158.0,html-slider-response,158,"<p style=font-size:16px; text-align:center;""> &nbsp &nbsp &nbsp How responsible are YOU for the outcome ?  &nbsp &nbsp </p>""",,2,You,You,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5e5274dc80c3502832663ca1,3663191,28,M,scaleresp,38,2,2,1,1,6,11,,,,,,508884,0.0-12.0,html-slider-response,12,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 28 for the outcome ? </p>""",,4,Player 28,Player 28,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5c198b6c749f990001f2491d,7388326,20,F,scaleresp,30,2,2,1,2,5,6,1,707,2221.99,66,,519338,0.0-148.0,html-slider-response,148,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 28 for the outcome ? </p>""",,3,Player 28,Player 28,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5ce3d1511749aa001a72b43d,4523338,19,M,scaleresp,4,2,1,2,2,11,16,0,1029,1686.42,68,,657233,0.0-198.0,html-slider-response,198,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 32 for the outcome ? </p>""",,0,Player 54,Player 32,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5ec94a815bb88d445fa6bf50,1626587,19,F,scaleresp,24,2,2,2,1,6,11,0,1995,6250.97,60,,668852,0.0-77.0,html-slider-response,77,"<p style=font-size:16px; text-align:center;""> &nbsp &nbsp &nbsp How responsible are YOU for the outcome ?  &nbsp &nbsp </p>""",,2,You,Player 43,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5e4d330662117e000ac96c66,8106346,22,M,scaleresp,38,2,2,1,1,5,7,1,1138,3920.615,67,,231940,0.0-42.0,html-slider-response,42,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 03 for the outcome ? </p>""",,4,Player 03,Player 03,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5ddbdf23e2dcbdb16a349bd1,3304915,23,F,scaleresp,12,2,1,2,1,10,16,,,,,,269950,0.0-62.0,html-slider-response,62,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 10 for the outcome ? </p>""",,1,Player 68,Player 10,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5dc55a3add2b773de8fd2ef7,2698533,21,m,scaleresp,9,1,1,1,3,7,18,1,979,3237,76,,755667,0.0-244.0,html-slider-response,244,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 41 for the outcome ? </p>""",,1,Player 41,Player 41,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5bea409f40928e0001329232,6701307,26,F,scaleresp,4,2,1,2,2,10,17,0,1289,1508.22,61,,440124,0.0-148.0,html-slider-response,148,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 51 for the outcome ? </p>""",,0,Player 02,Player 51,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5ea9549ea50bc3028efb7442,5714197,23,M,survey,,,,,,,,,,7866,,,76654,0.0-4.0,survey-text,4,,"{Q0"":""23""","Q1:""M""}""",,,,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,
5dcbea3588381e87f60cb202,2417478,26,M,scaleresp,22,2,2,1,1,5,17,0,691,3017.965,21,,319986,0.0-82.0,html-slider-response,82,"<p style=font-size:16px; text-align:center;""> &nbsp &nbsp &nbsp How responsible are YOU for the outcome ?  &nbsp &nbsp </p>""",,2,You,You,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5e525a01f72891267e5ca208,4455869,24,M,scaleresp,30,2,2,1,1,5,13,,,,,,260005,0.0-32.0,html-slider-response,32,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 23 for the outcome ? </p>""",,3,Player 23,Player 23,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5b9ce9e980ebc0000117f24d,2656514,21,M,scaleresp,25,1,1,1,1,4,11,0,774,1802.315,78,,254549,0.0-57.0,html-slider-response,57,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 16 for the outcome ? </p>""",,3,Player 16,Player 16,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5aa8890a35237b0001131ea3,2165533,24,F,scaleresp,35,1,1,2,1,14,17,0,1061,4514.21,73,,649730,0.0-17.0,html-slider-response,17,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 16 for the outcome ? </p>""",,4,Player 23,Player 16,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5e8ca8db47db8f0519098266,5626921,21,F,scaleresp,18,2,1,1,1,18,19,0,841,1715,94,,374766,0.0-42.0,html-slider-response,42,"<p style=font-size:16px; text-align:center;""> &nbsp &nbsp &nbsp How responsible are YOU for the outcome ?  &nbsp &nbsp </p>""",,2,You,You,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5eb40e49245b8622104636ec,8157712,18,M,scaleresp,37,1,2,1,2,13,18,1,415,1899.645,17,,523298,0.0-148.0,html-slider-response,148,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 14 for the outcome ? </p>""",,4,Player 14,Player 14,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
59996cc205a0e30001f1ff87,5909004,31,F,scaleresp,30,2,2,1,2,12,20,1,897,1333.415,72,,416920,0.0-158.0,html-slider-response,158,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 17 for the outcome ? </p>""",,3,Player 17,Player 17,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5e5bb17c8bca2338cc96b6f7,7674587,18,M,scaleresp,20,2,1,2,1,12,15,0,1494,3561.71,47,,334623,0.0-22.0,html-slider-response,22,"<p style=font-size:16px; text-align:center;""> &nbsp &nbsp &nbsp How responsible are YOU for the outcome ?  &nbsp &nbsp </p>""",,2,You,Player 08,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5eba6e673468ad1bb8ca4547,8391188,29,F,scaleresp,8,2,2,2,1,7,15,1,1481,3108.57,100,,734812,0.0-107.0,html-slider-response,107,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 23 for the outcome ? </p>""",,0,Player 76,Player 23,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5d79134a31c9b500193fddff,5603353,26,M,scaleresp,35,1,1,2,2,17,20,0,730,2311.295,43,,503494,0.0-123.0,html-slider-response,123,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 10 for the outcome ? </p>""",,4,Player 68,Player 10,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5d89c5bd2cbec60017e976f3,2866544,26,M,scaleresp,30,2,2,1,3,4,17,1,1058,1783.5,67,,756757,0.0-234.0,html-slider-response,234,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 24 for the outcome ? </p>""",,3,Player 24,Player 24,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5e8f41d1d73dcd0575655850,6378417,18,M,scaleresp,16,2,2,2,3,2,6,1,746,43181.87,44,,820427,0.0-224.0,html-slider-response,224,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 53 for the outcome ? </p>""",,1,Player 07,Player 53,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5ebc325bd662f0049bb97a36,8355714,27,m,scaleresp,5,1,2,1,1,6,9,1,1560,3332.72,67,,292482,0.0-87.0,html-slider-response,87,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 20 for the outcome ? </p>""",,0,Player 20,Player 20,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5bf1d974c795fe000143e539,5954094,18,M,scaleresp,18,2,1,1,1,6,18,0,374,3404.615,80,,394989,0.0-92.0,html-slider-response,92,"<p style=font-size:16px; text-align:center;""> &nbsp &nbsp &nbsp How responsible are YOU for the outcome ?  &nbsp &nbsp </p>""",,2,You,You,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5bf31a726e930b00019a5d49,4381051,20,M,scaleresp,2,2,1,1,3,3,12,1,923,1575.815,65,,656225,0.0-249.0,html-slider-response,249,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 86 for the outcome ? </p>""",,0,Player 86,Player 86,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5e8740bce698c93829bd9217,9140691,25,F,scaleresp,38,2,2,1,1,12,13,1,1012,1986.875,34,,418961,0.0-37.0,html-slider-response,37,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 70 for the outcome ? </p>""",,4,Player 70,Player 70,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5e84c80336bc630974efb1e3,2786625,19,M,scaleresp,5,1,2,1,1,5,12,1,1362,2691.08,42,,395585,0.0-42.0,html-slider-response,42,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 87 for the outcome ? </p>""",,0,Player 87,Player 87,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5eb2d4b5444b2f06e7257f77,7957859,22,F,scaleresp,26,2,1,1,3,4,20,1,1083,2214.33,73,,691407,0.0-224.0,html-slider-response,224,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 41 for the outcome ? </p>""",,3,Player 41,Player 41,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5b130c88d282ff00015c14ec,7030709,22,M,scaleresp,8,2,2,2,1,3,11,1,961,2387.385,68,,390050,0.0-107.0,html-slider-response,107,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 58 for the outcome ? </p>""",,0,Player 07,Player 58,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5eaca651df23d332dbca499e,3094759,19,F,scaleresp,25,1,1,1,1,1,13,0,1038,5104.25,49,,270513,0.0-32.0,html-slider-response,32,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 43 for the outcome ? </p>""",,3,Player 43,Player 43,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5eaaf821f43b4407d0793649,4552427,20,M,scaleresp,38,2,2,1,2,7,17,,,,,,446765,0.0-138.0,html-slider-response,138,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 71 for the outcome ? </p>""",,4,Player 71,Player 71,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5e934f283f920e68ab49276d,3455601,20,M,scaleresp,40,2,2,2,3,5,16,0,925,1593.12,35,,686242,0.0-244.0,html-slider-response,244,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 02 for the outcome ? </p>""",,4,Player 41,Player 02,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5bdf427934ef6c0001f18d58,8037369,29,F,scaleresp,24,2,2,2,1,2,6,0,756,2416.23,86,,346312,0.0-107.0,html-slider-response,107,"<p style=font-size:16px; text-align:center;""> &nbsp &nbsp &nbsp How responsible are YOU for the outcome ?  &nbsp &nbsp </p>""",,2,You,Player 70,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5ea975f4e3583b067234eb7f,2172950,18,M,scaleresp,35,1,1,2,2,2,16,0,586,995.5,71,,439450,0.0-163.0,html-slider-response,163,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 74 for the outcome ? </p>""",,4,Player 01,Player 74,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5c1bab0a70d93a00011ed9f0,2111026,24,F,scaleresp,3,1,1,2,2,6,19,1,759,1912.505,39,,593872,0.0-183.0,html-slider-response,183,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 41 for the outcome ? </p>""",,0,Player 06,Player 41,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5cfaddd350a81200012d1d90,3570230,22,F,scaleresp,34,2,1,1,2,9,15,1,1015,1767.705,91,,443427,0.0-118.0,html-slider-response,118,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 83 for the outcome ? </p>""",,4,Player 83,Player 83,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5eb1d0492f4568306b0365c7,8678581,21,M,scaleresp,10,2,1,1,3,12,17,0,1479,4276,76,,748980,0.0-219.0,html-slider-response,219,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 46 for the outcome ? </p>""",,1,Player 46,Player 46,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5ec67dab01c3da05a5a13529,9517828,23,F,scaleresp,11,1,1,2,2,2,19,0,1185,2252.83,76,,560788,0.0-113.0,html-slider-response,113,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 75 for the outcome ? </p>""",,1,Player 42,Player 75,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5d0d74c82968b400195c6b48,7876694,26,M,scaleresp,10,2,1,1,1,4,8,1,1352,2304.31,64,,257943,0.0-72.0,html-slider-response,72,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 04 for the outcome ? </p>""",,1,Player 04,Player 04,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5e45b7ada68f6b09f68b20e8,8018766,20,M,scaleresp,26,2,1,1,2,5,7,1,618,1580.49,78,,426508,0.0-118.0,html-slider-response,118,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 01 for the outcome ? </p>""",,3,Player 01,Player 01,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5c98dd4c53deaa0001cc10fd,1173344,36,F,scaleresp,8,2,2,2,1,9,15,1,1089,162711.91,16,,414141,0.0-32.0,html-slider-response,32,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 38 for the outcome ? </p>""",,0,Player 12,Player 38,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5d25a0673fdfbe00013006b8,8604783,31,m,scaleresp,12,2,1,2,2,1,2,0,469,1633.95,82,,535180,0.0-113.0,html-slider-response,113,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 42 for the outcome ? </p>""",,1,Player 63,Player 42,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5c198b6c749f990001f2491d,7388326,20,F,scaleresp,32,2,2,2,2,11,18,0,1008,1540.275,77,,530653,0.0-153.0,html-slider-response,153,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 35 for the outcome ? </p>""",,3,Player 28,Player 35,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5c8007ff4600c30001eb37e1,6763862,21,M,scaleresp,27,1,1,2,2,7,11,0,900,2006,65,,513775,0.0-163.0,html-slider-response,163,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 45 for the outcome ? </p>""",,3,Player 62,Player 45,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5a05b4e5728b1b0001ad8eee,3827758,22,M,scaleresp,18,2,1,1,2,5,14,1,1298,2324.305,58,,506677,0.0-123.0,html-slider-response,123,"<p style=font-size:16px; text-align:center;""> &nbsp &nbsp &nbsp How responsible are YOU for the outcome ?  &nbsp &nbsp </p>""",,2,You,You,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5ec94a815bb88d445fa6bf50,1626587,19,F,scaleresp,10,2,1,1,1,7,9,,,,,,679501,0.0-82.0,html-slider-response,82,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 43 for the outcome ? </p>""",,1,Player 43,Player 43,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5e3e5424c8afcf0c0cd0a9ac,3246805,23,F,scaleresp,37,1,2,1,1,15,20,1,1455,2978.565,70,,736801,0.0-67.0,html-slider-response,67,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 56 for the outcome ? </p>""",,4,Player 56,Player 56,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5dc55a3add2b773de8fd2ef7,2698533,21,m,scaleresp,12,2,1,2,3,4,19,0,760,1585,39,,766792,0.0-249.0,html-slider-response,249,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 52 for the outcome ? </p>""",,1,Player 41,Player 52,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5e4d330662117e000ac96c66,8106346,22,M,scaleresp,21,1,2,1,1,12,20,0,769,2646.875,75,,244114,0.0-47.0,html-slider-response,47,"<p style=font-size:16px; text-align:center;""> &nbsp &nbsp &nbsp How responsible are YOU for the outcome ?  &nbsp &nbsp </p>""",,2,You,You,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5ce3d1511749aa001a72b43d,4523338,19,M,scaleresp,5,1,2,1,2,1,14,1,1109,3324.575,18,,670217,0.0-203.0,html-slider-response,203,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 54 for the outcome ? </p>""",,0,Player 54,Player 54,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5e154a48820526b5b79ff363,1740499,22,M,scaleresp,30,2,2,1,1,11,12,1,1569,4800.39,27,,334653,0.0-17.0,html-slider-response,17,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 06 for the outcome ? </p>""",,3,Player 06,Player 06,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5eb40e49245b8622104636ec,8157712,18,M,scaleresp,32,2,2,2,2,14,19,1,752,1718.705,67,,534632,0.0-153.0,html-slider-response,153,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 06 for the outcome ? </p>""",,3,Player 23,Player 06,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5bea409f40928e0001329232,6701307,26,F,scaleresp,17,1,1,1,2,5,15,1,1402,2168.48,68,,452526,0.0-153.0,html-slider-response,153,"<p style=font-size:16px; text-align:center;""> &nbsp &nbsp &nbsp How responsible are YOU for the outcome ?  &nbsp &nbsp </p>""",,2,You,You,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5dcbea3588381e87f60cb202,2417478,26,M,scaleresp,20,2,1,2,1,5,11,1,652,2508.825,16,,332074,0.0-87.0,html-slider-response,87,"<p style=font-size:16px; text-align:center;""> &nbsp &nbsp &nbsp How responsible are YOU for the outcome ?  &nbsp &nbsp </p>""",,2,You,Player 28,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
